x1;x2;x3;x4;x5;x6;x7;y
0.018;1.332;1.83;2.402;17219999;2029.55;3329810000;27.92357912
0.015;1.241;1.72;2.294;20440001;2002.16;4067530000;29.31491989
0.01;1.275;1.75;2.319;18760000;2021.25;4127140000;29.32615955
0.05;1.187;1.68;2.251;20969999;1994.99;4568650000;31.11280758
0.005;1.185;1.67;2.252;19430000;2020.85;4008330000;29.93349333
0.015;1.279;1.78;2.372;17330000;2050.03;4615900000;28.42191578
0.005;1.291;1.8;2.389;18330000;2041.51;4141920000;28.74012863
0.008;1.3;1.82;2.422;16850000;2062.52;3821990000;28.3165836
0.015;1.464;1.94;2.519;17290001;2055.47;4232970000;28.63638
0.03;1.484;1.95;2.521;18549999;2046.74;3549540000;29.35851158
0.005;1.51;1.99;2.571;17230000;2068.59;3669850000;28.1884472
0.005;1.514;1.99;2.564;16959999;2068.53;3596860000;28.04057954
0.008;1.497;1.99;2.571;15340000;2088.48;3788350000;26.76706504
0.005;1.516;2.02;2.626;14690000;2096.99;3527450000;26.97282295
0.008;1.619;2.15;2.738;15800000;2100.34;3361750000;26.35422836
0.013;1.52;2.07;2.695;15450000;2099.68;3370020000;25.94522975
0.013;1.573;2.11;2.732;15290000;2097.45;3247100000;26.17116022
0.01;1.605;2.13;2.735;14300000;2110.3;3281600000;24.15002606
0.015;1.545;2.06;2.652;14560000;2109.66;3093680000;24.56706768
0.018;1.459;1.99;2.598;13690000;2115.48;3199840000;22.62866111
0.015;1.463;1.97;2.571;13840000;2113.86;3312340000;22.51727172
0.013;1.528;2.02;2.609;13910000;2110.74;3408690000;23.87799539
0.008;1.505;2;2.6;13340000;2104.5;3547380000;23.5718698
0.05;1.578;2.08;2.685;13040000;2117.39;3409490000;24.29034802
0.013;1.614;2.12;2.713;13860000;2107.78;3262300000;24.41065007
0.01;1.599;2.12;2.719;14230000;2098.53;3421110000;26.04622283
0.03;1.573;2.11;2.716;14040000;2101.04;3103030000;25.43980124
0.005;1.696;2.24;2.839;15200000;2071.26;3853570000;27.7786275
0.005;1.653;2.2;2.799;15060000;2079.43;3349090000;27.20177164
0.01;1.607;2.13;2.719;16690001;2044.16;3668900000;28.31586569
0.013;1.61;2.11;2.683;16870001;2040.24;3406570000;27.01997804
0.018;1.577;2.1;2.678;15420000;2065.95;3405860000;25.52564196
0.023;1.582;2.11;2.695;16000000;2053.4;3498560000;26.37109185
0.03;1.569;2.1;2.677;15610000;2081.19;3295600000;26.24264964
0.048;1.556;2.06;2.616;15660000;2074.28;3221840000;25.6919413
0.038;1.421;1.95;2.537;13970000;2099.5;4128210000;24.10383425
0.01;1.477;1.98;2.539;14070000;2089.27;3305220000;24.93216291
0.03;1.416;1.93;2.504;13020000;2108.1;5554120000;24.69645652
0.03;1.396;1.92;2.509;13410000;2104.42;3267960000;24.66519041
0.015;1.37;1.88;2.466;13620000;2091.5;3189820000;25.54099928
0.018;1.408;1.92;2.501;15440000;2061.05;3521140000;27.46187623
0.028;1.473;2.01;2.6;15800000;2056.15;3510670000;28.23281375
0.03;1.417;1.95;2.527;15070000;2061.02;3008550000;27.52400268
0.023;1.419;1.96;2.556;14510000;2086.24;2917690000;26.46015799
0.025;1.375;1.93;2.544;15290000;2067.89;3376550000;27.87340719
0.033;1.326;1.87;2.475;15110000;2059.69;3543270000;28.1993601
0.01;1.346;1.9;2.524;14670000;2066.96;3095960000;26.68796687
0.03;1.305;1.9;2.566;14740000;2080.62;3302970000;26.95067816
0.015;1.328;1.89;2.53;14780000;2076.33;3065510000;27.00947345
0.018;1.336;1.9;2.52;13980000;2081.9;3265330000;27.2517412
0.02;1.393;1.96;2.595;13090000;2091.18;3172360000;27.04008263
0.015;1.403;1.95;2.583;12580000;2102.06;3156200000;26.74355632
0.05;1.38;1.94;2.581;13940000;2092.43;2908420000;26.78807893
0.01;1.342;1.9;2.547;13670000;2095.84;3301270000;26.90274067
0.015;1.324;1.9;2.556;12840000;2106.63;4013760000;26.01044322
0.01;1.29;1.88;2.556;12600000;2104.99;3434120000;25.07457993
0.013;1.292;1.85;2.505;13890000;2081.18;3627600000;27.30262639
0.013;1.323;1.9;2.571;13300000;2100.4;3000160000;26.6708246
0.02;1.341;1.92;2.588;13250000;2097.29;3243410000;25.62666107
0.02;1.388;1.97;2.654;12710000;2107.96;3348480000;24.680715
0.02;1.357;1.95;2.635;12480000;2112.93;3636670000;24.82012182
0.015;1.322;1.92;2.617;12290000;2117.69;3375780000;25.92491819
0.013;1.342;1.92;2.612;13120000;2108.92;3438750000;25.82977069
0.013;1.38;1.97;2.669;12410000;2114.76;3546270000;25.26043617
0.03;1.422;2.04;2.742;13390000;2106.85;4074970000;25.60272445
0.005;1.442;2.05;2.753;14550000;2085.51;4509680000;27.70653701
0.03;1.507;2.12;2.827;12700000;2108.29;3379390000;26.68491526
0.03;1.499;2.14;2.869;12850000;2114.49;3091580000;26.69567603
0.008;1.545;2.18;2.906;14310000;2089.46;3793950000;27.83635963
0.01;1.578;2.24;2.986;15150000;2080.15;3792210000;28.19695695
0.005;1.558;2.18;2.909;15130000;2088;3676640000;28.05076628
0.03;1.495;2.15;2.9;12860000;2116.1;3399440000;26.47067719
0.005;1.593;2.27;3.037;13850000;2105.33;2992670000;25.9463267
0.013;1.574;2.26;3.02;13860000;2099.12;3139520000;27.1604863
0.01;1.562;2.28;3.071;13760000;2098.48;3374260000;27.06315047
0.01;1.513;2.24;3.064;12740000;2121.1;3225740000;25.35363726
0.01;1.46;2.14;2.923;12380000;2122.73;3092080000;25.48179938
0.008;1.531;2.23;3.019;12730000;2129.2;2888190000;25.07946647
0.01;1.584;2.26;3.038;12850000;2127.83;3296030000;25.3533318
0.013;1.553;2.25;3.053;12880000;2125.85;3025880000;24.58832937
0.013;1.51;2.19;2.978;12110000;2130.82;3070460000;24.21711829
0.01;1.562;2.22;2.986;12130000;2126.06;2571860000;23.7996858
0.01;1.524;2.14;2.892;14060000;2104.2;3342130000;24.85704781
0.013;1.532;2.14;2.875;13270000;2123.48;3127960000;25.13914894
0.003;1.507;2.13;2.885;13310000;2120.79;2980350000;25.43747377
0.003;1.467;2.1;2.847;13840000;2107.39;3927390000;25.36983662
0.008;1.556;2.19;2.951;13970000;2111.73;3011710000;24.70722109
0.01;1.608;2.27;3.021;14240000;2109.6;3049350000;25.36907471
0.01;1.685;2.37;3.107;13660000;2114.07;3099980000;25.35527206
0.005;1.641;2.31;3.034;14710000;2095.84;3200050000;27.21192457
0.01;1.74;2.4;3.111;14210000;2092.83;3243690000;26.81994237
0.01;1.707;2.38;3.104;15290000;2079.28;2917150000;28.09543688
0.013;1.735;2.42;3.151;14470000;2080.15;3034580000;28.11763575
0.013;1.789;2.48;3.209;13220000;2105.2;3414320000;26.16055482
0.008;1.726;2.38;3.105;12850000;2108.86;3128600000;25.68940565
0.005;1.734;2.39;3.099;13780000;2094.11;2719400000;26.35241702
0.003;1.7;2.36;3.09;15390000;2084.43;3061570000;24.71475655
0.008;1.668;2.32;3.053;14810000;2096.29;2919900000;24.41720373
0.003;1.622;2.31;3.072;14500000;2100.44;3222240000;24.90403915
0.003;1.64;2.35;3.141;13190000;2121.24;3520360000;23.90405612
0.003;1.578;2.27;3.056;13960000;2109.99;4449810000;24.0459623
0.003;1.654;2.36;3.153;12740000;2122.85;3030020000;24.04460984
0.008;1.694;2.41;3.2;12110000;2124.2;3091190000;22.35062612
0.005;1.666;2.37;3.146;13260000;2108.58;3102480000;23.28395413
0.005;1.704;2.39;3.156;14010000;2102.31;3214610000;24.77801085
0.005;1.755;2.48;3.25;14020000;2101.49;5025470000;25.91006381
0.005;1.625;2.33;3.099;18850000;2057.64;3678960000;28.49363348
0.01;1.628;2.34;3.104;18230000;2063.11;4078540000;28.14675902
0.003;1.702;2.42;3.195;16090000;2077.42;3727260000;28.2561639
0.003;1.645;2.39;3.192;16790001;2076.78;2996540000;28.40083206
0.005;1.548;2.28;3.071;17010000;2068.76;3486360000;28.87708579
0.01;1.52;2.23;3.015;16090000;2081.34;4458660000;27.8195009
0.01;1.493;2.21;2.986;19660000;2046.68;3608780000;29.29655833
0.008;1.569;2.3;3.099;19969999;2051.31;3446810000;28.47841623
0.008;1.678;2.42;3.209;16830000;2076.62;3065070000;26.14591018
0.008;1.698;2.43;3.207;13900000;2099.6;3096730000;24.4778053
0.01;1.661;2.4;3.19;13370000;2108.95;3002120000;25.25555371
0.013;1.623;2.35;3.134;13230000;2107.4;3261810000;26.05551865
0.01;1.651;2.35;3.115;12110000;2124.29;3227080000;25.26281252
0.013;1.67;2.35;3.083;11950000;2126.64;3362750000;24.92788624
0.023;1.704;2.37;3.106;12250000;2128.28;3245870000;24.57913432
0.03;1.666;2.34;3.08;12220000;2119.21;3343690000;24.77831834
0.03;1.668;2.32;3.037;12120000;2114.15;3694070000;25.32313223
0.03;1.638;2.28;2.978;12640000;2102.15;3772810000;25.11566729
0.03;1.623;2.27;2.97;13740000;2079.65;3870040000;25.89998317
0.028;1.572;2.23;2.945;15600000;2067.64;3836750000;27.76723221
0.043;1.587;2.25;2.963;13440000;2093.25;4117740000;25.56144751
0.045;1.608;2.28;2.988;12500000;2108.57;4038900000;24.9319776
0.06;1.623;2.27;2.954;12130000;2108.63;3579410000;24.80301428
0.058;1.548;2.21;2.927;12120000;2103.84;3681340000;25.41535478
0.063;1.514;2.15;2.861;12560000;2098.04;3476770000;26.20971955
0.075;1.592;2.21;2.887;13000000;2093.32;3546710000;26.17197562
0.075;1.643;2.27;2.943;12510000;2099.84;3968680000;25.03659326
0.028;1.614;2.23;2.907;13770000;2083.56;4246570000;23.70440976
0.055;1.582;2.18;2.828;13390000;2077.57;3602320000;20.86515496
0.065;1.62;2.24;2.903;12230000;2104.18;3514460000;15.9737665
0.098;1.525;2.14;2.805;13710000;2084.07;3708880000;15.61359263
0.09;1.504;2.13;2.819;13610000;2086.05;4269130000;19.02317778
0.083;1.574;2.19;2.857;13490000;2083.39;3221300000;21.40508498
0.08;1.597;2.2;2.841;12830000;2091.54;2795590000;21.09117684
0.06;1.553;2.15;2.801;13020000;2102.44;2867690000;19.80434162
0.085;1.581;2.2;2.863;13790000;2096.92;2949990000;17.26957633
0.04;1.5;2.13;2.819;15250000;2079.61;3512920000;19.71276345
0.15;1.488;2.08;2.754;19139999;2035.73;3922470000;21.84424261
0.02;1.439;2.05;2.747;28030001;1970.89;5018240000;23.47981876
0.15;1.364;2;2.718;40740002;1893.21;6612690000;30.02491007
0.053;1.48;2.13;2.854;36020000;1867.61;5183560000;29.98530742
0.055;1.473;2.17;2.932;30320000;1940.51;5338250000;26.60705691
0.05;1.484;2.17;2.902;26100000;1987.66;5006390000;24.66123985
0.05;1.525;2.19;2.909;26049999;1988.87;3949080000;24.19797171
0.03;1.541;2.2;2.931;28430000;1972.18;3915100000;26.29966839
0.038;1.504;2.17;2.932;31400000;1913.85;4371850000;30.25634193
0.025;1.52;2.19;2.965;26090000;1948.86;3742620000;28.12124011
0.015;1.488;2.17;2.948;25610001;1951.13;3520700000;26.35364122
0.025;1.465;2.13;2.89;27799999;1921.22;3167090000;28.38129938
0.025;1.522;2.19;2.97;24900000;1969.41;3548650000;24.64578732
0.035;1.516;2.18;2.943;26230000;1942.04;3652120000;25.83110544
0.015;1.545;2.22;2.988;24370001;1952.29;3626320000;24.97300094
0.023;1.506;2.18;2.943;23200001;1961.05;3218590000;24.48499528
0.025;1.51;2.18;2.947;24250000;1953.03;3000200000;22.35131053
0.058;1.601;2.28;3.062;22540001;1978.09;3239860000;21.2479412
0.053;1.612;2.3;3.092;21350000;1995.31;3630680000;22.22715267
0.03;1.502;2.22;3.034;21139999;1990.2;4183790000;22.66465682
0.01;1.437;2.13;2.929;22280001;1958.03;6021240000;25.65935149
0.13;1.502;2.21;3.035;20139999;1966.97;3269350000;27.02085949
0.03;1.424;2.13;2.932;22440001;1942.74;3808260000;27.91379186
0.03;1.439;2.14;2.941;22129999;1938.76;3190530000;28.94363408
0.05;1.445;2.12;2.902;23469999;1932.24;4091530000;30.20185898
0.02;1.479;2.17;2.96;23620001;1931.34;3721870000;30.32601199
0.013;1.419;2.1;2.87;27629999;1881.77;4326660000;33.21076433
0.03;1.375;2.05;2.855;26830000;1884.09;4132390000;32.34789209
0.005;1.375;2.06;2.88;24500000;1920.03;4525070000;29.86504378
0.018;1.37;2.04;2.852;22549999;1923.82;3983600000;31.20007069
0.008;1.286;1.99;2.826;20940001;1951.36;4378570000;30.18938586
0.008;1.346;2.06;2.898;19540001;1987.05;4334490000;28.34568833
0.005;1.331;2.04;2.873;19400000;1979.92;4202400000;28.56828559
0.005;1.365;2.06;2.886;18400000;1995.83;4666470000;27.15791425
0.03;1.398;2.11;2.946;17420000;2013.43;3939140000;27.94096641
0.03;1.406;2.1;2.927;17080000;2014.89;3706900000;28.99073399
0.01;1.4;2.09;2.921;16170000;2017.46;2893250000;28.66275416
0.005;1.362;2.06;2.897;17670000;2003.69;3401920000;29.10427262
0.01;1.28;1.98;2.839;18030001;1994.24;3644590000;30.81937981
0.005;1.333;2.02;2.873;16049999;2023.86;3746290000;29.2388604
0.005;1.346;2.02;2.864;15050000;2033.11;3595430000;28.27484002
0.005;1.346;2.03;2.884;14980000;2033.66;3287320000;29.46124721
0.01;1.388;2.07;2.923;15750000;2030.77;3331500000;29.89113489
0.005;1.359;2.03;2.871;16700001;2018.94;3627790000;30.12939463
0.005;1.345;2.03;2.86;14450000;2052.51;4430850000;28.31034197
0.003;1.415;2.08;2.896;14460000;2075.15;4108460000;27.15895236
0.008;1.398;2.06;2.867;15290000;2071.18;3385800000;26.35728425
0.01;1.357;2.03;2.851;15430000;2065.89;4216880000;26.76625571
0.035;1.459;2.09;2.863;14330000;2090.35;4698110000;25.26567321
0.053;1.532;2.17;2.965;14610000;2089.41;4008940000;23.92094419
0.068;1.528;2.15;2.933;15070000;2079.36;4256200000;23.2914743
0.053;1.564;2.19;2.957;14150000;2104.05;3760020000;23.58275706
0.058;1.594;2.22;3.001;14540000;2109.79;4272060000;23.18692382
0.055;1.637;2.23;2.994;15510000;2102.31;4078870000;25.10907526
0.04;1.646;2.25;3.013;15050000;2099.93;4051890000;25.10997033
0.073;1.739;2.33;3.089;14330000;2099.2;4369020000;25.52219893
0.075;1.736;2.34;3.106;16520000;2078.58;3882350000;26.38535924
0.125;1.703;2.32;3.094;15290000;2081.72;3821440000;26.35643602
0.123;1.718;2.34;3.11;16059999;2075;3692410000;26.66843373
0.123;1.718;2.32;3.092;18370001;2045.97;4016370000;28.15741189
0.113;1.67;2.28;3.058;20080000;2023.04;4278750000;28.83583122
0.098;1.652;2.27;3.072;18160000;2053.19;3741240000;28.4079603
0.135;1.654;2.26;3.047;18840000;2050.44;4427350000;27.41774448
0.123;1.676;2.27;3.041;16850000;2083.58;3926390000;24.37011298
0.088;1.671;2.25;3.003;16990000;2081.24;3628110000;26.50210451
0.093;1.686;2.26;3.018;15470000;2089.17;3929600000;25.42082262
0.105;1.681;2.25;3.007;15620000;2086.59;3587980000;24.89772308
0.153;1.668;2.24;3.006;15930000;2089.14;3884930000;24.01257934
0.175;1.664;2.23;2.995;15190000;2088.87;2852940000;24.24594159
0.16;1.653;2.23;3.001;15120000;2090.11;1466840000;22.28057853
0.17;1.654;2.22;2.99;16129999;2080.41;4275030000;23.1894963
0.203;1.596;2.16;2.918;14670000;2102.63;3712120000;23.1835273
0.02;1.635;2.18;2.907;15910000;2079.51;3950640000;25.69031166
0.198;1.743;2.33;3.075;18110001;2049.62;4306490000;25.62285692
0.205;1.712;2.28;3.01;14810000;2091.69;4214910000;21.88179893
0.235;1.674;2.23;2.951;15840000;2077.07;4043820000;23.30774601
0.268;1.678;2.24;2.975;17600000;2063.59;4173570000;24.80693355
0.245;1.633;2.21;2.959;19610001;2047.62;4385250000;26.8141159
0.23;1.681;2.24;2.975;19340000;2052.23;3715150000;26.42685274
0.213;1.571;2.14;2.879;24389999;2012.37;4301060000;28.19293669
0.198;1.651;2.23;2.962;22730000;2021.94;4612440000;28.79038943
0.25;1.694;2.27;2.993;20950001;2043.41;4353540000;26.97630921
0.235;1.737;2.29;3.003;17860001;2073.07;4635450000;24.59483761
0.213;1.721;2.24;2.936;18940001;2041.89;4327390000;24.56848312
0.175;1.676;2.2;2.91;20700001;2005.55;6683070000;26.55645584
0.153;1.666;2.2;2.926;18700001;2021.15;3760280000;24.47166217
0.193;1.706;2.24;2.964;16600000;2038.97;3520860000;21.29762576
0.19;1.724;2.26;2.998;15570000;2064.29;3484090000;19.10852642
0.183;1.718;2.24;2.964;15740000;2060.99;1411860000;19.33718262
0.19;1.716;2.23;2.94;16910000;2056.5;2492510000;20.27084853
0.215;1.783;2.31;3.041;16080000;2078.36;2542000000;16.95055717
0.195;1.799;2.3;3.042;17290001;2063.36;2367430000;19.14128412
0.148;1.758;2.27;3.015;18209999;2043.94;2655330000;17.9953619
0.155;1.735;2.25;2.99;20700001;2012.66;4304880000;19.47480449
0.205;1.724;2.25;3.011;19340000;2016.71;3706620000;18.19620074
0.205;1.65;2.18;2.94;20590000;1990.26;4336660000;19.90682624
0.19;1.612;2.15;2.926;24990000;1943.09;5076590000;24.13750264
0.19;1.578;2.13;2.92;27010000;1922.03;4664940000;23.66132683
0.175;1.576;2.16;2.956;24299999;1923.67;4607290000;24.95824128
0.21;1.537;2.1;2.882;22469999;1938.68;4887260000;23.12536365
0.215;1.509;2.07;2.848;25219999;1890.28;5087030000;26.16293882
0.24;1.519;2.1;2.892;23950001;1921.84;5241110000;26.95741581
0.223;1.453;2.03;2.813;27020000;1880.33;5468460000;29.14040621
0.23;1.471;2.04;2.804;26049999;1881.33;4928350000;27.15343932
0.253;1.417;1.98;2.757;27590000;1859.33;6416070000;28.86124572
0.273;1.434;2.02;2.797;26690001;1868.99;5078810000;28.4858346
0.288;1.475;2.05;2.82;22340000;1906.9;4901760000;24.59195553
0.275;1.46;2.02;2.802;24150000;1877.08;4401380000;24.7405971
0.03;1.427;1.99;2.781;22500000;1903.63;4357940000;23.29884484
0.03;1.42;2;2.79;23110001;1882.95;4754040000;24.34886747
0.318;1.401;1.99;2.791;22420000;1893.36;4693010000;22.60497739
0.03;1.335;1.93;2.758;20200001;1940.24;5497570000;22.11079042
0.295;1.383;1.97;2.781;19980000;1939.38;4322530000;23.74154627
0.33;1.281;1.86;2.679;21980000;1903.03;4463190000;27.25011166
0.333;1.273;1.88;2.705;21650000;1912.53;5172950000;26.27711984
0.283;1.25;1.86;2.7;21840000;1915.45;5193320000;26.12164243
0.278;1.25;1.85;2.682;23379999;1880.05;4929940000;29.48129039
0.26;1.15;1.74;2.56;26000000;1853.44;5636460000;29.65968146
0.03;1.155;1.73;2.555;26540001;1852.21;5183220000;30.18904984
0.298;1.146;1.71;2.529;26290001;1851.86;4471170000;31.39133628
0.273;1.108;1.64;2.504;28139999;1829.08;5500800000;32.50436285
0.27;1.199;1.75;2.605;25400000;1864.78;4696920000;29.61704866
0.273;1.219;1.78;2.642;24110001;1895.58;4570670000;30.36647359
0.293;1.264;1.82;2.686;22309999;1926.82;5011540000;29.09473641
0.288;1.213;1.76;2.632;21639999;1917.83;4436490000;29.94039096
0.283;1.226;1.75;2.605;20530001;1917.78;4142850000;30.28672736
0.293;1.242;1.77;2.619;19379999;1945.5;4054710000;28.89180159
0.318;1.218;1.75;2.597;20980000;1921.27;3890650000;29.01831601
0.315;1.215;1.74;2.597;20719999;1929.8;4317250000;29.08114831
0.31;1.151;1.7;2.574;19110001;1951.7;4118210000;27.94035969
0.303;1.24;1.76;2.636;19809999;1948.05;4348510000;29.80585714
0.308;1.22;1.74;2.615;20549999;1932.23;4588180000;30.52378858
0.32;1.318;1.83;2.703;17700001;1978.35;4819750000;27.89956277
0.303;1.347;1.85;2.692;17090000;1986.45;4666610000;28.05240504
0.263;1.331;1.83;2.66;16700001;1993.4;5081700000;28.36731213
0.265;1.384;1.88;2.703;16860001;1999.99;6049930000;28.4795124
0.265;1.417;1.9;2.702;17350000;2001.76;4968180000;28.48980897
0.305;1.35;1.83;2.636;18670000;1979.26;4641650000;29.56395825
0.288;1.393;1.89;2.683;18340000;1989.26;4038120000;28.38530911
0.303;1.442;1.93;2.699;18049999;1989.57;4376790000;28.33065436
0.308;1.482;1.98;2.748;16500000;2022.19;4078620000;26.73484687
0.308;1.478;1.96;2.731;16920000;2019.64;3487850000;27.75130221
0.325;1.488;1.96;2.722;16840000;2015.93;3560280000;28.38202715
0.03;1.408;1.94;2.736;14990000;2027.22;4057020000;27.60416728
0.275;1.379;1.9;2.694;14440000;2040.59;4530480000;27.57748494
0.28;1.335;1.87;2.673;14020000;2049.58;6503140000;26.80748251
0.288;1.379;1.92;2.73;13790000;2051.6;3376600000;25.68658608
0.295;1.409;1.94;2.719;14170000;2049.8;3418460000;26.82251927
0.293;1.352;1.88;2.649;14940000;2036.71;3639510000;26.25531372
0.275;1.379;1.9;2.672;14740000;2035.94;3407720000;26.57270843
0.255;1.354;1.87;2.644;15240000;2037.05;2809090000;26.24250755
0.225;1.278;1.81;2.611;13820000;2055.01;3822330000;26.32651909
0.185;1.269;1.83;2.657;13560000;2063.95;3590310000;26.89488602
0.193;1.224;1.79;2.62;13950000;2059.74;3715280000;27.11858778
0.218;1.242;1.79;2.62;13100000;2072.78;3749990000;26.38354287
0.183;1.224;1.78;2.611;14120000;2066.13;3485710000;27.36535455
0.218;1.184;1.73;2.549;15420000;2045.17;4154920000;28.72006728
0.22;1.2;1.76;2.583;14090000;2066.66;3750800000;27.72936042
0.22;1.14;1.69;2.516;16160000;2041.91;3801250000;28.42762903
0.218;1.159;1.72;2.556;15360000;2047.6;3359530000;28.14788045
0.21;1.158;1.72;2.562;16260000;2041.99;3567840000;28.2429101
0.23;1.213;1.78;2.607;14850000;2061.72;4239740000;27.45412568
0.223;1.211;1.76;2.577;13840000;2082.42;4191830000;26.611308
0.215;1.239;1.78;2.596;13720000;2082.78;3765870000;25.66535112
0.21;1.209;1.75;2.562;13620000;2080.73;3701450000;25.25843334
0.198;1.227;1.77;2.586;13350000;2094.34;3316880000;25.38357669
0.215;1.25;1.78;2.595;13240000;2100.8;3896830000;24.21829779
0.218;1.322;1.85;2.66;13280000;2102.4;4184880000;23.5608828
0.225;1.339;1.87;2.691;13950000;2091.48;4175290000;24.04683765
0.225;1.357;1.89;2.704;13220000;2091.58;3790580000;24.35339791
0.238;1.37;1.9;2.724;14080000;2087.79;3319740000;24.60618166
0.245;1.395;1.93;2.756;13960000;2091.7;3557190000;25.6505235
0.245;1.336;1.86;2.698;13770000;2095.15;4100110000;24.53518841
0.21;1.3;1.84;2.694;15220000;2075.81;4309840000;25.4363646
0.193;1.279;1.82;2.666;15700000;2065.3;4704720000;25.09504672
0.185;1.32;1.87;2.718;14680000;2081.43;3841110000;25.2903917
0.203;1.257;1.8;2.66;15600000;2063.37;4173390000;25.21681521
0.198;1.241;1.78;2.641;16049999;2051.12;4058560000;25.82984906
0.183;1.208;1.75;2.606;15910000;2050.63;4008530000;25.48357334
0.18;1.235;1.78;2.628;14720000;2057.14;3796350000;25.76569412
0.203;1.201;1.76;2.621;14570000;2058.69;3788620000;25.48268073
0.243;1.206;1.76;2.615;13630000;2084.39;3600200000;25.6003627
0.248;1.2;1.74;2.582;14690000;2064.46;3821980000;27.26328435
0.258;1.24;1.76;2.612;14410000;2064.11;3782390000;27.25913832
0.258;1.209;1.71;2.553;15040000;2046.61;3579880000;28.56277454
0.258;1.262;1.75;2.597;14680000;2066.66;3501360000;27.46564989
0.268;1.284;1.76;2.587;15570000;2047.21;4108960000;28.54590394
0.27;1.408;1.88;2.684;15950000;2047.63;4101320000;28.81447332
0.29;1.373;1.85;2.635;16330000;2040.04;3846770000;28.89651183
0.298;1.372;1.85;2.639;15200000;2052.32;3507650000;28.78172994
0.313;1.373;1.84;2.631;15820000;2048.04;3055480000;29.12933341
0.343;1.396;1.86;2.643;14420000;2076.06;3627340000;28.07412117
0.315;1.405;1.87;2.67;13900000;2090.54;3859160000;27.1929932
0.275;1.343;1.82;2.629;13430000;2090.1;3230990000;26.28563227
0.298;1.386;1.85;2.65;13120000;2099.06;3079150000;25.04719255
0.283;1.359;1.83;2.629;14190000;2096.95;4514410000;24.96850187
0.295;1.385;1.85;2.627;14200000;2099.33;3525170000;24.67433896
0.27;1.36;1.81;2.585;13630000;2105.26;3632720000;24.70467306
0.27;1.232;1.7;2.517;13470000;2099.13;3627780000;24.67040155
0.25;1.237;1.72;2.545;13650000;2109.41;3442020000;24.7598428
0.265;1.229;1.71;2.534;14050000;2112.13;3534730000;24.9001624
0.235;1.234;1.71;2.513;14080000;2119.12;3562060000;24.41113292
0.24;1.213;1.68;2.481;14640000;2115.48;3290320000;25.89789551
0.24;1.166;1.64;2.447;17030001;2096.07;3515010000;23.20142934
0.245;1.131;1.62;2.434;20969999;2079.06;3392030000;22.22329322
0.263;1.131;1.61;2.425;20500000;2075.32;3759770000;24.10968911
0.255;1.099;1.6;2.423;20139999;2071.5;3544720000;25.96475984
0.245;1.078;1.56;2.383;19370001;2077.99;3628280000;27.00433592
0.248;1.121;1.62;2.432;19410000;2071.22;4952630000;27.53194735
0.248;1.163;1.67;2.473;18370001;2083.25;3467440000;26.25441018
0.265;1.194;1.7;2.497;18480000;2088.9;3232880000;26.51845469
0.268;1.203;1.69;2.495;21170000;2085.45;3168160000;26.59699345
0.275;1.254;1.74;2.556;17250000;2113.32;3297940000;26.78454754
0.238;1.094;1.58;2.43;25760000;2037.41;7597450000;30.89592178
0.235;1.001;1.46;2.279;23850000;2000.54;5431220000;33.57795395
0.26;1.001;1.46;2.275;18750000;2036.09;4385810000;31.7138928
0.255;1.024;1.48;2.28;16639999;2070.77;4241740000;30.4901172
0.248;1.011;1.49;2.307;15630000;2098.86;4622820000;28.99591207
0.243;1.004;1.46;2.241;14770000;2102.95;3458890000;29.04049074
0.238;0.938;1.37;2.138;15580000;2088.55;3658380000;29.60202054
0.263;0.962;1.39;2.152;14960000;2099.73;3909380000;29.49044877
0.27;0.959;1.39;2.14;14760000;2097.9;3604550000;29.20653987
0.273;0.952;1.37;2.11;13200000;2129.9;3607500000;28.11887882
0.275;1.025;1.43;2.15;13540000;2137.16;3253340000;27.46549627
0.295;1.083;1.51;2.231;13550000;2152.14;4097820000;26.79177005
0.298;1.055;1.47;2.177;13040000;2152.43;3502320000;26.65739652
0.303;1.091;1.53;2.247;12820000;2163.75;3465610000;26.29162334
0.298;1.145;1.59;2.302;12670000;2161.74;3122600000;26.54863212
0.288;1.13;1.59;2.302;12440000;2166.89;3009310000;26.1822889
0.31;1.112;1.56;2.274;11970000;2163.78;2968340000;25.68804592
0.315;1.138;1.58;2.297;11770000;2173.02;3211860000;25.57524551
0.303;1.102;1.57;2.301;12740000;2165.17;3438900000;25.95750911
0.303;1.12;1.57;2.291;12020000;2175.03;3023280000;26.3604548
0.298;1.136;1.57;2.287;12870000;2168.48;3057240000;26.57229027
0.308;1.138;1.56;2.28;13050000;2169.18;3442350000;26.57902064
0.283;1.101;1.52;2.228;12830000;2166.58;3995500000;26.41124722
0.22;1.094;1.51;2.229;12720000;2170.06;3664240000;26.72486475
0.24;1.033;1.46;2.182;11870000;2173.6;4038840000;26.48076923
0.238;1.053;1.5;2.234;12440000;2170.84;3505990000;26.88951742
0.28;1.075;1.54;2.287;13370000;2157.03;3848750000;26.97912407
0.268;1.07;1.54;2.293;12860000;2163.79;3786530000;26.85174624
0.248;1.028;1.5;2.255;12420000;2164.25;3709200000;27.05209657
0.25;1.13;1.58;2.31;11390000;2182.87;3663070000;26.04581125
0.25;1.138;1.58;2.299;11500000;2180.89;3327550000;26.08024247
0.293;1.107;1.55;2.257;11660000;2181.74;3334300000;26.23650847
